time;level;level_drop;fg_usage;time_left
0;60;0;0.01;2071
30;60;5;0.01;2070
30;55;5;0.4;2065
30;55;5;0.2;2060
30;55;5;0.2;2057
30;55;5;0.2;2055
60;45;15;0.1;2022
90;45;20;0.1;2005
90;40;20;0.1;1987
120;40;20;0.1;1980
180;40;20;0.1;1920
240;40;20;0.1;1860
300;40;20;0.1;1800
360;40;20;0.1;1740
420;40;20;0.1;1680
480;40;20;0.1;1620
540;40;20;0.1;1560
600;40;20;0.1;1500
660;40;20;0.1;1440
720;40;20;0.1;1380
780;40;20;0.01;1320
840;40;20;0.01;1260
900;40;20;0.01;1200
960;40;20;0.01;1140
1020;40;20;0.01;1080
1080;40;20;0.01;1020
1140;40;20;0.01;960
1200;40;20;0.01;900
1260;40;20;0.1;840
1290;40;25;0.1;806
1290;40;25;0.1;806
1290;40;25;0.1;806
1290;40;25;0.1;806
1290;40;25;0.1;806
1290;35;25;0.1;801
1290;35;25;0.1;795
1290;35;25;0.1;792
1290;35;25;0.1;790
1290;35;30;0.1;789
0;100;0;0.01;865
0;100;0;0.01;865
0;100;0;0.01;865
30;100;5;0.01;864
30;100;5;0.2;858
60;100;5;0.1;831
120;95;10;0.1;771
180;85;15;0.1;711
240;80;25;0.1;651
300;75;30;0.1;591
360;70;35;0.1;531
420;65;40;0.1;471
480;55;45;0.1;411
540;50;55;0.1;351
600;45;60;0.1;291
660;40;65;0.1;231
720;35;70;0.1;171
780;25;75;0.1;111
840;20;85;0.1;51
840;15;90;0.1;42
0;50;0;0.01;135
30;50;5;0.2;132
30;50;5;0.4;129
30;45;5;0.5;126
30;45;5;0.4;122
30;45;5;0.4;120
30;45;5;0.4;120
30;45;5;0.4;120
30;45;5;0.4;119
30;45;5;0.4;119
30;45;5;0.4;119
30;45;5;0.4;119
0;50;0;0.01;200
0;50;0;0.01;200
0;50;0;0.01;200
0;50;0;0.01;200
0;50;0;0.01;200
30;50;5;0.1;188
30;50;5;0.3;185
30;45;5;0.4;182
0;70;0;0.01;930
0;70;0;0.01;930
30;70;5;0.2;925
30;70;5;0.1;917
30;70;5;0.2;914
30;70;5;0.2;907
30;65;5;0.2;905
30;65;10;0.2;904
30;65;10;0.2;902
60;65;10;0.2;900
60;65;10;0.2;896
60;60;10;0.2;891
60;60;15;0.2;884
60;60;15;0.2;878
60;60;15;0.2;875
60;60;15;0.2;873
60;55;15;0.2;870
90;55;20;0.2;866
90;55;20;0.2;864
90;55;20;0.2;858
90;55;20;0.2;853
90;50;20;0.2;848
90;50;25;0.2;844
120;50;25;0.2;837
120;50;25;0.2;834
120;50;25;0.2;830
120;45;25;0.2;822
150;45;25;0.2;804
150;45;30;0.2;798
150;45;30;0.2;795
180;45;30;0.2;778
180;45;30;0.2;768
210;40;30;0.2;739
210;40;35;0.2;734
210;40;35;0.2;728
210;40;35;0.2;724
240;40;35;0.2;697
270;35;35;0.2;685
270;35;40;0.2;681
270;35;40;0.2;679
270;35;40;0.2;675
270;35;40;0.2;673
270;30;40;0.2;671
270;30;45;0.2;668
270;30;45;0.2;667
270;30;45;0.2;661
300;30;45;0.2;658
330;25;45;0.2;627
330;25;50;0.2;613
330;25;50;0.2;609
330;25;50;0.2;607
360;25;50;0.2;599
420;20;50;0.2;539
480;20;55;0.1;479
540;20;55;0.1;419
570;20;55;0.1;363
600;20;55;0.1;359
600;20;55;0.1;356
660;20;55;0.1;296
720;20;55;0.1;236
780;20;55;0.1;176
780;20;55;0.1;165
840;20;55;0.1;105
900;20;55;0.1;45
900;20;55;0.1;43
960;15;55;0.1;0
0;50;0;0.01;1010
30;50;5;0.01;988
30;50;5;0.1;980
60;45;5;0.1;967
60;45;5;0.1;961
60;45;5;0.2;958
60;45;10;0.1;956
60;45;10;0.1;954
90;40;10;0.1;932
120;40;10;0.1;892
150;40;10;0.1;884
180;40;15;0.1;854
180;40;15;0.1;848
180;35;15;0.1;844
180;35;15;0.1;842
180;35;15;0.1;841
210;35;20;0.1;827
210;35;20;0.1;826
210;30;20;0.1;824
210;30;20;0.1;822
210;30;20;0.1;820
210;30;25;0.1;817
210;30;25;0.1;814
210;25;25;0.1;808
240;25;25;0.1;798
240;25;25;0.1;787
240;25;30;0.1;785
240;25;30;0.1;782
240;20;30;0.1;777
300;20;30;0.1;717
360;20;30;0.1;657
360;20;30;0.1;652
390;20;30;0.1;642
390;20;35;0.1;636
390;20;35;0.1;633
390;15;35;0.1;629
390;15;35;0.1;627
0;55;0;0.01;253
0;55;0;0.01;253
30;55;5;0.1;250
30;55;5;0.3;248
30;55;5;0.4;246
30;50;5;0.5;243
30;50;5;0.5;242
30;50;10;0.4;240
30;50;10;0.4;237
30;50;10;0.3;232
30;45;10;0.3;229
30;45;10;0.3;224
60;45;15;0.3;220
60;45;15;0.2;216
60;45;15;0.3;214
60;40;15;0.3;211
60;40;15;0.2;210
60;40;20;0.2;208
60;40;20;0.2;205
60;40;20;0.2;200
90;35;20;0.2;181
150;35;20;0.1;126
150;35;25;0.1;110
150;35;25;0.1;107
150;35;25;0.1;104
0;75;0;0.01;507
30;75;5;0.4;504
30;75;5;0.2;502
30;70;5;0.2;496
30;70;5;0.2;494
30;70;5;0.2;488
60;70;10;0.2;476
60;70;10;0.2;459
90;65;10;0.1;421
120;65;10;0.1;399
120;65;10;0.1;396
120;65;15;0.1;393
150;65;15;0.1;369
150;60;15;0.1;367
150;60;15;0.1;363
180;60;15;0.1;340
210;60;20;0.1;316
210;60;20;0.1;305
240;55;20;0.1;290
240;55;20;0.1;275
270;55;20;0.1;264
270;55;25;0.1;257
270;55;25;0.1;245
270;50;25;0.1;239
270;50;25;0.1;237
300;50;25;0.1;233
300;50;30;0.1;228
300;50;30;0.1;213
300;45;30;0.1;211
300;45;30;0.1;209
300;45;30;0.1;207
330;45;35;0.1;205
330;45;35;0.1;204
330;40;35;0.1;201
330;40;35;0.1;197
330;40;35;0.1;180
360;40;40;0.1;157
390;40;40;0.1;131
420;35;40;0.1;112
420;35;40;0.1;102
420;35;40;0.1;95
420;35;45;0.1;92
420;35;45;0.1;91
420;30;45;0.1;90
420;30;45;0.1;88
420;30;45;0.1;87
450;30;50;0.1;84
450;30;50;0.1;83
450;25;50;0.1;72
450;25;50;0.1;69
450;25;50;0.1;64
450;25;55;0.1;60
450;25;55;0.1;57
510;20;55;0.1;25
510;20;55;0.1;22
510;20;55;0.1;18
510;20;55;0.1;17
510;20;55;0.1;17
510;20;60;0.1;17
0;100;0;0.01;2023
0;100;0;0.01;2023
0;100;0;0.01;2023
30;100;5;0.01;2016
90;100;5;0.01;1956
150;95;5;0.1;1896
180;95;5;0.1;1858
240;95;10;0.1;1809
240;95;10;0.1;1788
270;95;10;0.1;1777
270;95;10;0.1;1775
300;95;10;0.1;1744
330;90;10;0.1;1709
330;90;15;0.1;1704
330;90;15;0.1;1703
360;90;15;0.1;1691
360;90;15;0.1;1679
360;85;15;0.1;1668
390;85;20;0.1;1654
390;85;20;0.1;1640
420;85;20;0.1;1625
420;85;20;0.1;1613
420;80;20;0.1;1602
450;80;25;0.1;1580
480;80;25;0.1;1561
510;80;25;0.1;1538
510;80;25;0.1;1527
540;75;25;0.1;1499
540;75;30;0.1;1491
540;75;30;0.1;1484
570;75;30;0.1;1476
570;75;30;0.1;1472
630;70;35;0.2;1412
690;65;35;0.2;1352
750;65;40;0.2;1292
810;60;45;0.2;1232
870;60;45;0.2;1172
930;55;50;0.2;1112
990;50;50;0.2;1052
1020;50;55;0.1;1007
1080;50;55;0.1;959
1080;50;55;0.1;951
1110;45;55;0.1;933
1170;45;60;0.1;873
1230;45;60;0.1;813
1260;45;60;0.1;781
1320;45;60;0.1;721
1380;45;60;0.1;661
1380;45;60;0.1;644
1440;40;60;0.1;584
1500;40;65;0.1;524
1530;40;65;0.1;510
1530;40;65;0.1;502
1560;40;65;0.1;491
1560;35;65;0.1;469
1590;35;70;0.1;448
1590;35;70;0.1;438
1620;35;70;0.1;404
0;100;0;0.01;633
30;100;5;0.1;632
30;100;5;0.3;629
30;95;5;0.5;626
30;95;5;0.4;624
30;95;5;0.3;623
30;95;10;0.3;621
30;95;10;0.2;619
30;90;10;0.2;615
30;90;10;0.2;610
30;90;10;0.2;606
60;90;15;0.1;589
60;90;15;0.1;573
90;85;15;0.1;560
90;85;15;0.1;544
120;85;15;0.1;537
120;85;20;0.1;514
150;85;20;0.1;499
180;80;20;0.1;480
180;80;20;0.1;478
180;80;20;0.1;476
180;80;25;0.1;474
180;80;25;0.1;472
180;75;25;0.1;467
180;75;25;0.1;460
210;75;25;0.1;449
210;75;30;0.1;424
240;75;30;0.1;418
240;70;30;0.1;411
240;70;30;0.1;396
270;70;30;0.1;381
270;70;35;0.1;365
300;70;35;0.1;357
300;65;35;0.1;355
300;65;35;0.1;354
300;65;35;0.1;352
300;65;40;0.1;347
330;65;40;0.1;330
330;60;40;0.1;326
330;60;40;0.1;316
330;60;40;0.1;313
330;60;45;0.2;309
360;60;45;0.2;302
360;55;45;0.1;290
360;55;45;0.1;282
360;55;45;0.1;275
390;55;50;0.1;271
390;55;50;0.2;269
390;50;50;0.1;258
390;50;50;0.1;246
420;50;50;0.1;239
420;50;55;0.1;234
420;50;55;0.1;224
420;45;55;0.1;219
450;45;55;0.1;205
450;45;55;0.1;190
450;45;60;0.1;186
450;45;60;0.1;184
480;40;60;0.1;179
480;40;60;0.2;177
480;40;60;0.2;171
480;40;60;0.2;170
480;40;60;0.2;170
480;40;60;0.2;170
480;40;60;0.2;170
480;40;60;0.2;153
480;40;60;0.2;153
480;40;60;0.2;153
480;40;60;0.2;153
480;40;60;0.2;152
480;40;60;0.2;152
480;40;60;0.2;152
480;40;60;0.2;152
510;40;60;0.2;152
510;40;60;0.2;152
510;40;60;0.2;152
510;40;60;0.2;152
510;40;60;0.2;152
510;40;60;0.2;152
510;40;60;0.2;151
510;40;60;0.2;151
510;40;60;0.2;151
510;40;65;0.2;149
510;40;65;0.2;148
510;40;65;0.2;147
510;35;65;0.2;143
510;35;65;0.2;140
510;35;65;0.2;136
510;35;70;0.2;129
0;40;0;0.01;130
0;40;0;0.01;130
0;40;0;0.01;130
30;35;5;0.4;123
30;35;5;0.4;118
30;35;5;0.3;112
0;65;0;0.01;518
0;65;0;0.01;518
0;65;0;0.01;518
30;65;5;0.2;514
30;65;5;0.3;510
30;60;5;0.2;501
30;60;5;0.1;493
60;60;5;0.1;484
60;60;10;0.2;479
60;60;10;0.2;477
60;55;10;0.1;470
60;55;10;0.1;462
90;55;10;0.1;453
90;55;15;0.1;444
90;55;15;0.1;433
120;50;15;0.1;418
120;50;15;0.1;406
150;50;15;0.1;393
150;50;20;0.1;380
180;50;20;0.1;364
180;45;20;0.1;348
210;45;20;0.1;331
210;45;20;0.1;314
240;45;25;0.1;297
240;45;25;0.1;285
270;40;25;0.1;267
270;40;25;0.1;256
300;40;25;0.1;238
300;40;30;0.1;221
330;40;30;0.1;209
330;35;30;0.1;194
360;35;30;0.1;178
360;35;30;0.1;175
360;35;35;0.1;169
360;35;35;0.1;167
360;30;35;0.1;162
0;100;0;0.01;531
0;100;0;0.01;531
0;100;0;0.01;531
0;100;0;0.01;531
30;100;5;0.3;526
30;100;5;0.2;521
30;95;5;0.1;515
30;95;5;0.1;506
60;95;5;0.1;494
60;95;10;0.1;490
60;95;10;0.1;483
60;90;10;0.1;474
90;90;10;0.1;465
90;90;10;0.1;464
90;90;15;0.1;461
90;90;15;0.2;457
90;90;15;0.2;444
120;85;15;0.2;440
120;85;15;0.2;437
120;85;15;0.2;435
0;100;0;0.01;463
0;100;0;0.01;463
0;100;0;0.01;463
30;100;5;0.3;460
30;100;5;0.2;455
30;100;5;0.1;447
0;100;0;0.01;1875
0;100;0;0.01;1875
30;100;5;0.1;1860
90;95;10;0.8;1800
150;90;15;0.5;1740
210;85;20;0.4;1680
270;80;25;0.3;1620
330;75;30;0.2;1560
390;70;35;0.2;1500
450;65;40;0.2;1440
480;65;40;0.2;1415
510;65;40;0.2;1373
510;60;40;0.2;1367
540;60;45;0.2;1353
540;60;45;0.2;1349
540;60;45;0.2;1344
570;60;45;0.2;1334
570;55;45;0.2;1331
570;55;50;0.2;1327
570;55;50;0.2;1311
630;55;50;0.2;1264
690;55;50;0.2;1204
750;50;50;0.1;1144
780;50;50;0.1;1105
840;50;55;0.1;1045
900;50;55;0.1;985
930;50;55;0.1;957
990;50;55;0.1;906
1050;50;55;0.1;846
1110;50;55;0.1;786
1170;50;55;0.1;726
1170;45;55;0.1;725
1230;45;60;0.1;665
1290;45;60;0.1;605
1320;40;60;0.1;574
1320;40;65;0.1;565
1350;40;65;0.1;540
1350;40;65;0.1;534
1350;40;65;0.1;529
1410;40;65;0.1;469
1470;40;65;0.1;409
1500;35;65;0.1;396
1560;35;70;0.1;336
1620;35;70;0.1;276
1620;35;70;0.1;270
1620;35;70;0.1;269
1620;30;70;0.1;265
1620;30;75;0.1;256
1650;30;75;0.1;252
1650;30;75;0.1;246
1650;30;75;0.1;242
1650;25;75;0.1;236
1650;25;80;0.1;231
1680;25;80;0.1;225
1680;25;80;0.1;217
1680;25;80;0.1;211
1680;20;80;0.1;207
1680;20;85;0.1;203
1680;20;85;0.1;200
1740;20;85;0.1;154
1740;20;85;0.1;149
1740;20;85;0.1;148
1740;20;85;0.1;143
1770;20;85;0.1;132
1770;20;85;0.1;117
1770;15;85;0.1;107
1800;15;90;0.1;103
0;75;0;0.01;839
0;75;0;0.9;839
30;75;5;0.01;838
30;75;5;0.01;831
30;75;5;0.01;823
30;70;5;0.1;814
60;70;5;0.1;802
60;70;10;0.1;787
60;70;10;0.2;782
120;70;10;0.1;726
0;80;0;0.01;615
30;80;5;0.1;591
60;80;5;0.1;573
60;80;5;0.1;564
60;75;5;0.2;554
90;75;5;0.1;548
90;75;10;0.2;544
90;75;10;0.2;540
90;75;10;0.2;536
90;70;10;0.2;533
90;70;10;0.2;526
120;70;15;0.2;505
150;70;15;0.2;490
150;70;15;0.2;474
180;65;15;0.2;463
180;65;15;0.1;446
210;65;20;0.1;410
240;65;20;0.1;397
240;65;20;0.1;381
240;60;20;0.1;378
270;60;20;0.1;367
270;60;25;0.1;356
300;60;25;0.1;336
300;60;25;0.1;321
330;55;25;0.1;310
330;55;25;0.1;302
330;55;30;0.1;291
330;55;30;0.1;288
360;55;30;0.1;282
360;50;30;0.1;266
360;50;30;0.1;261
360;50;35;0.1;257
390;50;35;0.1;251
390;50;35;0.1;246
390;45;35;0.1;243
390;45;35;0.1;237
390;45;40;0.1;231
390;45;40;0.1;228
390;45;40;0.1;227
420;40;40;0.1;224
420;40;40;0.1;223
420;40;45;0.1;220
420;40;45;0.1;214
420;40;45;0.1;212
420;35;45;0.1;208
420;35;45;0.1;204
420;35;50;0.1;202
420;35;50;0.1;199
420;35;50;0.1;198
420;30;50;0.1;196
450;30;50;0.1;192
450;30;55;0.1;190
450;30;55;0.1;188
450;30;55;0.1;187
450;25;55;0.1;184
450;25;55;0.1;183
450;25;60;0.1;177
450;25;60;0.1;174
450;25;60;0.1;172
450;20;60;0.1;170
450;20;60;0.1;167
480;20;65;0.1;163
480;20;65;0.2;146
510;20;65;0.2;134
510;20;65;0.2;116
510;20;65;0.2;107
540;20;65;0.2;95
540;20;65;0.2;88
540;15;65;0.2;81
540;15;65;0.2;78
0;100;0;0.01;1655
0;100;0;0.01;1655
0;100;5;0.01;1654
60;100;5;0.1;1619
60;100;5;0.1;1603
90;100;5;0.2;1591
90;95;5;0.2;1583
120;95;10;0.2;1537
150;95;10;0.2;1527
180;95;10;0.2;1500
180;95;10;0.2;1480
0;100;0;0.01;592
0;100;0;0.01;592
0;100;0;0.01;592
0;100;0;0.01;592
30;100;0;0.2;590
60;90;10;0.1;536
90;85;15;0.1;525
90;85;15;0.1;523
90;85;15;0.1;520
90;85;15;0.1;519
90;85;15;0.1;515
90;80;20;0.1;507
120;80;20;0.1;495
150;80;20;0.1;469
150;80;20;0.1;457
150;80;20;0.1;448
180;80;20;0.1;432
180;75;25;0.1;427
180;75;25;0.1;416
180;75;25;0.1;416
180;75;25;0.1;414
180;75;25;0.1;413
180;75;25;0.1;411
210;70;30;0.1;409
210;70;30;0.1;403
210;70;30;0.1;395
240;70;30;0.1;382
240;70;30;0.1;373
240;65;35;0.1;354
270;65;35;0.1;324
300;65;35;0.1;317
300;65;35;0.1;315
300;65;35;0.1;312
300;60;40;0.1;309
300;60;40;0.1;306
300;60;40;0.1;303
300;60;40;0.1;296
300;60;40;0.1;293
300;55;45;0.1;292
0;100;0;0.01;472
0;100;0;0.01;472
0;100;5;0.01;471
30;100;5;0.01;467
30;95;5;0.2;464
30;95;5;0.3;460
30;95;5;0.4;455
30;95;10;0.3;451
30;95;10;0.3;446
30;90;10;0.3;442
60;90;10;0.2;437
60;90;10;0.2;432
60;90;15;0.2;427
90;90;15;0.2;409
90;85;15;0.2;397
90;85;15;0.2;389
120;85;15;0.1;381
120;85;20;0.1;372
120;85;20;0.1;371
120;80;20;0.2;369
120;80;20;0.2;367
120;80;20;0.2;364
120;80;25;0.2;359
120;80;25;0.2;355
150;75;25;0.2;348
150;75;25;0.1;340
150;75;25;0.1;327
150;75;30;0.1;324
180;75;30;0.1;318
180;70;30;0.1;312
180;70;30;0.1;305
180;70;30;0.2;301
210;70;35;0.1;283
240;70;35;0.1;259
240;65;35;0.1;254
240;65;35;0.1;250
240;65;35;0.2;248
240;65;40;0.2;241
270;65;40;0.2;230
270;60;40;0.2;227
270;60;40;0.2;217
270;60;40;0.2;207
300;60;45;0.2;200
300;60;45;0.2;199
300;55;45;0.2;197
300;55;45;0.2;195
300;55;45;0.2;190
300;55;50;0.2;185
300;55;50;0.2;179
300;50;50;0.2;175
300;50;50;0.2;173
330;50;50;0.2;169
330;50;55;0.2;166
330;50;55;0.2;164
330;45;55;0.2;163
330;45;55;0.2;158
330;45;55;0.2;154
330;45;60;0.2;151
330;45;60;0.2;150
330;40;60;0.2;144
360;40;60;0.2;140
360;40;60;0.2;133
360;40;65;0.2;130
360;40;65;0.2;124
360;35;65;0.2;121
360;35;65;0.2;113
390;35;65;0.2;106
390;35;70;0.2;102
390;35;70;0.2;99
390;30;70;0.2;95
420;30;70;0.2;71
420;30;70;0.2;67
420;30;75;0.2;61
420;30;75;0.2;57
420;25;75;0.2;51
450;25;75;0.2;48
450;25;75;0.2;42
450;25;80;0.2;34
450;25;80;0.2;31
450;20;80;0.2;28
0;100;0;0.01;1160
0;100;0;0.01;1160
0;100;5;0.01;1160
30;100;5;0.1;1135
90;100;5;0.1;1075
150;100;5;0.1;1015
180;100;5;0.1;1003
180;95;5;0.1;994
210;95;10;0.1;974
210;95;10;0.1;970
210;95;10;0.1;968
210;95;10;0.1;961
240;90;10;0.1;950
240;90;15;0.1;940
240;90;15;0.1;929
270;90;15;0.1;916
270;90;15;0.1;912
270;85;15;0.1;898
300;85;20;0.1;885
300;85;20;0.1;876
300;85;20;0.1;865
300;85;20;0.1;860
330;80;20;0.1;843
330;80;25;0.1;834
360;80;25;0.1;822
390;80;25;0.1;795
390;80;25;0.1;781
420;75;25;0.1;767
420;75;30;0.1;764
420;75;30;0.1;761
420;75;30;0.1;759
420;75;30;0.1;756
420;70;30;0.1;753
420;70;30;0.1;752
420;70;30;0.1;752
420;70;30;0.1;752
420;70;30;0.1;751
420;70;30;0.1;751
420;70;30;0.1;751
420;70;30;0.1;751
420;70;30;0.1;751
420;70;30;0.1;751
420;70;30;0.1;751
0;80;0;0.01;627
30;75;5;0.3;624
30;75;5;0.2;618
30;75;5;0.1;606
60;75;5;0.1;592
60;75;5;0.2;588
60;70;10;0.2;584
60;70;10;0.1;578
60;70;10;0.1;576
60;70;10;0.2;570
60;70;10;0.2;569
90;65;15;0.1;546
120;65;15;0.1;524
150;65;15;0.1;494
150;65;15;0.1;483
150;65;15;0.1;478
180;60;20;0.1;473
180;60;20;0.1;467
180;60;20;0.2;463
210;60;20;0.1;441
210;60;20;0.1;423
240;55;25;0.1;411
240;55;25;0.1;402
240;55;25;0.1;389
270;55;25;0.1;380
270;55;25;0.1;370
270;50;30;0.1;364
300;50;30;0.1;350
300;50;30;0.1;338
300;50;30;0.1;329
300;50;30;0.1;329
0;65;0;0.01;317
0;65;0;0.01;317
0;65;0;0.01;317
0;65;0;0.01;317
30;60;5;0.1;292
60;60;5;0.1;282
60;60;5;0.1;279
60;60;5;0.1;274
60;60;5;0.2;271
60;55;10;0.2;268
60;55;10;0.2;264
60;55;10;0.2;262
60;55;10;0.2;259
90;55;10;0.2;255
90;50;15;0.3;249
90;50;15;0.2;248
90;50;15;0.2;241
90;50;15;0.2;233
120;50;15;0.2;227
120;45;20;0.2;224
120;45;20;0.2;221
120;45;20;0.2;213
120;45;20;0.3;208
120;45;20;0.3;207
120;40;25;0.3;202
150;40;25;0.3;190
150;40;25;0.3;183
150;40;25;0.3;179
150;40;25;0.3;177
150;35;30;0.3;170
180;35;30;0.3;165
180;35;30;0.3;140
210;35;30;0.3;130
210;35;30;0.3;128
210;30;35;0.3;126
210;30;35;0.3;119
210;30;35;0.3;117
210;30;35;0.3;111
270;30;35;0.2;73
270;25;40;0.2;59
270;25;40;0.2;56
270;25;40;0.2;52
270;25;40;0.2;48
0;100;0;0.01;440
0;100;0;0.01;440
0;100;5;0.01;440
30;100;5;0.3;430
30;100;5;0.3;419
60;100;5;0.4;409
60;95;5;0.3;397
60;95;10;0.4;387
120;95;10;0.3;344
120;95;10;0.3;329
120;95;10;0.3;326
120;95;10;0.3;326
120;90;10;0.3;323
120;90;15;0.3;321
150;90;15;0.3;318
150;90;15;0.3;314
150;90;15;0.3;311
150;85;15;0.3;309
150;85;20;0.3;306
150;85;20;0.3;303
150;85;20;0.3;297
150;85;20;0.3;290
210;80;20;0.3;244
210;80;25;0.3;240
210;80;25;0.3;236
210;80;25;0.3;233
240;80;25;0.3;230
240;75;25;0.3;226
240;75;30;0.3;214
240;75;30;0.3;208
240;75;30;0.3;206
240;75;30;0.3;203
240;70;30;0.3;202
270;70;35;0.3;197
270;70;35;0.2;187
270;70;35;0.3;185
270;70;35;0.3;181
270;65;35;0.3;174
300;65;40;0.3;167
300;65;40;0.3;163
300;65;40;0.3;160
300;65;40;0.3;158
300;60;40;0.3;157
300;60;45;0.3;155
300;60;45;0.3;153
300;60;45;0.3;151
300;60;45;0.3;150
300;55;45;0.3;148
300;55;50;0.3;146
300;55;50;0.3;143
300;55;50;0.3;141
330;55;50;0.3;136
330;50;50;0.2;133
330;50;55;0.2;132
330;50;55;0.3;130
330;50;55;0.3;129
330;50;55;0.3;127
330;45;55;0.3;126
330;45;60;0.3;124
330;45;60;0.3;122
330;45;60;0.2;120
330;45;60;0.2;119
330;40;60;0.2;117
330;40;65;0.3;116
330;40;65;0.3;114
360;40;65;0.2;101
360;40;65;0.2;94
360;40;65;0.2;92
360;40;65;0.2;92
360;40;65;0.2;92
360;40;65;0.2;92
360;40;65;0.2;92
360;40;65;0.3;81
360;35;65;0.3;79
390;35;70;0.3;78
390;35;70;0.3;77
390;35;70;0.3;74
390;35;70;0.3;72
390;30;70;0.3;69
390;30;75;0.2;52
390;30;75;0.2;51
420;30;75;0.2;48
420;30;75;0.2;46
420;25;75;0.2;41
420;25;80;0.2;40
420;25;80;0.2;36
420;25;80;0.2;35
420;25;80;0.2;31
0;100;0;0.01;656
0;100;0;0.01;656
0;100;0;0.01;656
0;100;0;0.01;656
0;100;0;0.01;656
0;100;5;1.0;656
30;100;5;0.2;654
30;100;5;0.2;652
30;100;5;0.3;648
30;95;5;0.3;644
30;95;10;0.2;638
30;95;10;0.2;632
60;95;10;0.2;621
60;95;10;0.2;613
60;90;10;0.2;599
90;90;15;0.2;582
90;90;15;0.2;578
120;90;15;0.2;566
120;90;15;0.2;559
120;85;15;0.2;549
120;85;20;0.2;544
120;85;20;0.2;538
150;85;20;0.2;520
150;85;20;0.2;511
180;80;20;0.2;506
180;80;25;0.2;497
180;80;25;0.2;485
180;80;25;0.2;479
0;100;0;0.01;981
0;100;0;0.01;981
0;100;0;0.01;981
30;100;5;0.01;979
30;100;5;0.01;976
30;100;5;0.01;972
30;100;5;0.01;968
90;95;5;0.1;920
90;95;10;0.1;893
120;95;10;0.1;882
120;95;10;0.1;870
120;95;10;0.1;867
120;90;10;0.1;864
120;90;15;0.1;862
150;90;15;0.2;848
150;90;15;0.2;847
150;90;15;0.2;845
150;90;15;0.2;836
150;85;15;0.2;834
180;85;20;0.2;814
210;85;20;0.2;789
210;85;20;0.2;785
240;85;20;0.2;759
240;80;20;0.2;741
270;80;25;0.2;738
270;80;25;0.2;736
270;80;25;0.2;726
270;80;25;0.2;713
300;75;25;0.2;693
330;75;30;0.2;676
330;75;30;0.2;670
360;75;30;0.2;640
360;75;30;0.2;636
360;70;30;0.2;635
360;70;30;0.2;635
360;70;30;0.2;635
360;70;30;0.2;635
0;80;0;0.01;1172
0;80;0;0.7;1171
0;80;0;0.6;1171
30;80;0;0.3;1159
30;80;5;0.3;1153
60;80;5;0.2;1137
60;80;5;0.2;1137
60;80;5;0.2;1137
60;80;5;0.2;1137
60;80;5;0.2;1136
60;80;5;0.2;1136
60;80;5;0.2;1136
60;80;5;0.2;1136
60;80;5;0.2;1136
0;85;0;0.01;246
0;85;0;0.01;246
30;80;5;0.2;240
30;80;5;0.2;238
30;80;5;0.1;236
30;80;5;0.3;234
30;80;5;0.2;232
30;75;10;0.2;228
30;75;10;0.2;219
30;75;10;0.2;217
60;75;10;0.2;215
60;75;10;0.2;213
60;70;15;0.2;211
60;70;15;0.2;200
60;70;15;0.2;197
60;70;15;0.2;195
60;70;15;0.2;193
60;65;20;0.2;191
60;65;20;0.2;189
60;65;20;0.2;186
90;65;20;0.2;182
90;65;20;0.2;180
90;60;25;0.2;177
90;60;25;0.2;175
90;60;25;0.2;172
90;60;25;0.2;169
90;60;25;0.2;165
90;55;30;0.2;164
90;55;30;0.2;161
90;55;30;0.2;160
120;55;30;0.2;154
120;55;30;0.2;150
120;50;35;0.2;136
120;50;35;0.2;135
120;50;35;0.2;133
120;50;35;0.2;131
120;50;35;0.2;129
150;45;40;0.2;119
150;45;40;0.2;105
180;45;40;0.2;88
180;45;40;0.2;82
180;45;40;0.2;79
180;40;45;0.2;76
180;40;45;0.2;75
180;40;45;0.2;72
180;40;45;0.2;69
210;40;45;0.2;61
210;35;50;0.2;50
210;35;50;0.2;47
210;35;50;0.2;45
210;35;50;0.2;43
210;35;50;0.2;42
210;30;55;0.2;40
210;30;55;0.2;36
240;30;55;0.2;35
240;30;55;0.2;33
240;30;55;0.2;32
240;25;60;0.2;30
240;25;60;0.2;29
240;25;60;0.2;27
240;25;60;0.2;25
240;25;60;0.2;19
240;20;65;0.2;18
0;30;0;0.01;85
0;30;0;0.01;85
0;30;0;0.01;85
0;30;0;0.01;85
30;30;5;0.3;82
30;30;5;0.3;78
30;25;5;0.2;64
30;25;5;0.1;57
60;25;5;0.2;47
60;25;10;0.1;40
60;25;10;0.1;32
60;20;10;0.2;26
90;20;10;0.2;23
90;20;10;0.2;21
90;20;15;0.2;16
90;20;15;0.2;13
90;20;15;0.2;13
90;20;15;0.2;13
90;20;15;0.2;13
0;25;0;0.01;43
0;25;0;0.01;43
0;25;0;0.01;43
30;25;5;0.1;32
30;20;5;0.1;26
30;20;5;0.2;21
60;20;5;0.1;13
60;20;5;0.1;11
60;20;10;0.2;8
60;15;10;0.2;5
60;15;10;0.2;0
0;20;0;0.01;60
0;20;0;0.01;60
30;20;5;0.1;30
60;15;5;0.1;27
60;15;5;0.1;25
0;100;0;0.01;1126
0;100;0;0.01;1126
0;100;0;0.01;1126
30;100;5;0.01;1112
60;100;5;0.1;1071
90;100;5;0.1;1060
90;100;5;0.1;1056
90;95;5;0.2;1045
