time;level;level_drop;fg_usage;time_left
0;100;0;0.01;1368
30;100;5;1.0;1365
30;100;5;0.4;1359
60;100;5;0.1;1328
90;100;5;0.1;1299
90;95;5;0.2;1293
90;95;10;0.2;1291
150;95;10;0.1;1234
150;95;10;0.1;1231
150;95;10;0.1;1229
150;90;10;0.1;1227
150;90;15;0.1;1224
150;90;15;0.1;1223
180;90;15;0.1;1202
210;90;15;0.1;1184
240;85;15;0.1;1133
270;85;20;0.1;1103
330;85;20;0.1;1043
390;80;20;0.1;983
450;80;25;0.1;923
510;80;25;0.1;863
570;75;30;0.1;803
630;75;30;0.1;743
690;70;30;0.1;683
750;70;30;0.1;632
780;70;35;0.1;591
840;70;35;0.1;531
900;70;35;0.1;471
900;70;35;0.1;467
960;70;35;0.1;432
960;65;35;0.1;429
960;65;40;0.1;427
960;65;40;0.1;423
960;65;40;0.1;420
960;65;40;0.1;416
960;60;40;0.1;408
990;60;45;0.1;406
990;60;45;0.1;402
990;60;45;0.1;398
990;60;45;0.1;386
1020;55;45;0.1;373
1020;55;50;0.1;357
1050;55;50;0.1;345
1050;55;50;0.1;332
1050;55;50;0.1;319
1080;50;50;0.1;299
1080;50;55;0.1;292
1110;50;55;0.1;287
1110;50;55;0.1;276
1110;50;55;0.1;261
1140;45;55;0.1;257
1140;45;60;0.1;249
1140;45;60;0.1;244
1140;45;60;0.1;241
1140;45;60;0.1;237
1170;40;60;0.1;215
1170;40;65;0.1;198
1200;40;65;0.1;174
1230;40;65;0.1;157
1230;40;65;0.1;149
1260;35;65;0.1;135
1260;35;70;0.1;119
1290;35;70;0.1;98
1290;35;70;0.1;91
1290;30;70;0.1;86
1290;30;75;0.1;78
1320;30;75;0.1;77
1320;30;75;0.1;71
1320;30;75;0.1;66
1320;25;75;0.1;58
1320;25;80;0.1;57
1320;25;80;0.1;56
1320;25;80;0.1;55
1320;25;80;0.1;53
1320;20;80;0.1;52
1320;20;85;0.1;50
1320;20;85;0.1;48
0;70;0;0.01;841
0;70;0;0.01;841
30;70;5;0.01;838
30;70;5;0.01;834
30;70;5;0.01;828
30;65;5;0.01;821
30;65;5;0.01;816
60;65;10;0.01;808
60;65;10;0.01;803
60;65;10;0.01;796
60;60;10;0.01;788
90;60;10;0.01;779
90;60;15;0.1;775
90;60;15;0.1;764
90;60;15;0.1;753
120;55;15;0.1;747
120;55;15;0.1;738
120;55;20;0.1;723
150;55;20;0.1;709
150;55;20;0.1;694
180;50;20;0.1;691
180;50;20;0.1;688
180;50;25;0.1;683
210;50;25;0.1;659
210;50;25;0.1;655
240;45;25;0.1;627
270;45;25;0.1;598
270;45;30;0.1;596
270;45;30;0.1;594
270;45;30;0.1;594
270;40;30;0.1;592
270;40;30;0.1;591
270;40;35;0.1;589
270;40;35;0.1;586
270;40;35;0.1;585
270;35;35;0.1;583
270;35;35;0.1;579
330;25;45;0.1;519
390;20;55;0.1;459
390;20;55;0.1;458
450;20;55;0.1;398
510;20;55;0.1;338
570;20;55;0.1;278
600;20;55;0.1;262
660;15;55;0.1;202
660;15;55;0.1;199
720;15;55;0.1;139
0;60;0;0.01;321
0;60;0;0.01;321
30;60;5;0.01;318
30;60;5;0.01;316
30;55;5;0.01;315
30;55;5;0.01;313
30;55;5;0.01;312
30;55;10;0.01;310
30;55;10;0.01;308
30;50;10;0.01;305
30;50;10;0.01;302
30;50;10;0.01;294
60;50;15;0.1;286
60;50;15;0.1;279
60;45;15;0.1;277
60;45;15;0.1;275
60;45;15;0.1;272
60;45;20;0.1;270
60;45;20;0.1;268
90;40;20;0.1;232
120;40;20;0.1;205
150;40;20;0.1;186
150;40;25;0.1;180
180;40;25;0.1;165
180;35;25;0.1;153
180;35;25;0.1;144
210;35;25;0.1;139
210;35;30;0.1;130
210;35;30;0.1;129
210;30;30;0.1;127
210;30;30;0.1;125
210;30;30;0.1;121
240;30;35;0.1;108
240;30;35;0.1;104
240;25;35;0.1;88
270;25;35;0.1;80
270;25;35;0.1;67
270;25;40;0.1;56
300;25;40;0.1;49
300;20;40;0.1;39
300;20;40;0.1;23
300;20;40;0.1;22
0;70;0;0.01;157
0;70;0;0.01;157
0;70;0;0.01;157
30;70;5;1.0;155
30;70;5;0.4;151
30;70;5;0.2;144
30;70;5;0.2;140
30;65;5;0.2;140
30;65;5;0.2;137
30;65;10;0.2;135
30;65;10;0.3;132
30;65;10;0.3;129
60;60;10;0.2;126
60;60;10;0.2;121
60;60;15;0.2;119
60;60;15;0.2;107
60;60;15;0.2;101
60;55;15;0.2;99
90;55;15;0.2;96
90;55;20;0.2;93
90;55;20;0.2;92
90;55;20;0.2;90
90;50;20;0.2;83
90;50;20;0.2;82
90;50;25;0.2;80
90;50;25;0.2;77
90;50;25;0.2;75
90;45;25;0.2;72
90;45;25;0.2;70
90;45;30;0.2;68
120;45;30;0.2;65
120;45;30;0.2;64
120;40;30;0.2;61
120;40;30;0.2;60
120;40;35;0.2;58
120;40;35;0.2;55
120;40;35;0.2;54
120;35;35;0.2;52
120;35;35;0.2;49
120;35;40;0.2;48
120;35;40;0.2;45
120;30;40;0.2;42
120;30;40;0.2;39
120;30;45;0.2;37
150;30;45;0.2;34
150;30;45;0.2;32
150;25;45;0.2;29
0;80;0;0.01;197
0;80;0;0.01;197
0;80;0;0.01;197
0;80;0;0.01;197
0;80;0;0.01;197
0;75;5;1.0;197
30;75;5;0.2;193
30;75;5;0.1;188
30;75;5;0.2;187
30;75;5;0.3;184
30;75;5;0.2;180
30;70;10;0.2;176
30;70;10;0.2;173
30;70;10;0.2;170
60;70;10;0.1;161
60;70;10;0.2;156
60;65;15;0.2;148
60;65;15;0.2;145
90;65;15;0.1;112
120;65;15;0.1;105
120;65;15;0.1;103
120;60;20;0.1;100
120;60;20;0.1;96
120;60;20;0.1;94
120;60;20;0.1;91
120;60;20;0.1;88
120;55;25;0.1;86
120;55;25;0.1;84
120;55;25;0.1;83
120;55;25;0.1;81
120;55;25;0.1;78
150;50;30;0.1;75
150;50;30;0.1;74
150;50;30;0.1;68
150;50;30;0.2;66
150;50;30;0.2;63
150;45;35;0.2;61
150;45;35;0.2;59
150;45;35;0.2;56
150;45;35;0.2;53
150;45;35;0.3;51
150;40;40;0.3;48
180;40;40;0.3;47
180;40;40;0.3;45
180;40;40;0.3;41
180;40;40;0.3;40
180;35;45;0.3;38
180;35;45;0.3;36
180;35;45;0.3;35
180;35;45;0.3;32
180;35;45;0.4;30
180;30;50;0.4;29
180;30;50;0.4;26
180;30;50;0.4;25
180;30;50;0.4;22
180;30;50;0.4;21
180;25;55;0.4;19
180;25;55;0.4;18
210;25;55;0.4;15
210;25;55;0.4;14
210;25;55;0.4;12
210;20;60;0.4;9
210;20;60;0.4;7
210;20;60;0.4;5
210;20;60;0.4;3
210;20;60;0.5;2
210;15;65;0.5;0
0;30;0;0.01;86
0;30;0;0.01;86
0;30;0;0.01;86
30;30;5;1.0;83
30;30;5;0.6;81
60;30;5;0.1;42
60;30;5;0.1;39
60;30;5;0.1;38
60;25;5;0.1;35
60;25;10;0.1;34
60;25;10;0.2;30
60;25;10;0.2;28
60;25;10;0.2;26
90;20;10;0.2;24
90;20;15;0.3;23
0;90;0;0.01;443
30;90;5;0.01;438
30;90;5;0.4;432
30;85;5;0.3;427
30;85;5;0.3;422
30;85;5;0.3;416
30;85;10;0.3;414
60;85;10;0.3;411
60;80;10;0.3;409
60;80;10;0.3;407
60;80;10;0.3;405
60;80;15;0.2;404
60;80;15;0.2;401
60;75;15;0.2;399
60;75;15;0.2;397
60;75;15;0.2;394
60;75;20;0.2;392
60;75;20;0.2;390
60;70;20;0.2;388
60;70;20;0.2;386
60;70;20;0.2;384
60;70;25;0.2;382
90;70;25;0.2;380
90;65;25;0.2;378
90;65;25;0.2;377
90;65;25;0.2;375
90;65;30;0.2;373
90;65;30;0.2;356
120;60;30;0.2;347
120;60;30;0.2;344
120;60;30;0.2;336
120;60;35;0.2;329
150;60;35;0.2;317
150;55;35;0.2;315
150;55;35;0.2;312
180;55;35;0.1;285
180;55;40;0.1;283
180;55;40;0.1;281
180;50;40;0.1;275
180;50;40;0.1;271
210;50;40;0.1;254
210;50;45;0.1;248
240;50;45;0.1;219
240;45;45;0.1;213
240;45;45;0.1;209
270;45;45;0.1;190
270;45;50;0.1;185
300;45;50;0.1;165
300;40;50;0.1;150
300;40;50;0.1;149
300;40;50;0.1;148
300;40;55;0.1;145
300;40;55;0.1;143
330;35;55;0.1;137
360;35;55;0.1;84
390;35;55;0.1;81
390;35;60;0.1;80
390;35;60;0.1;79
390;30;60;0.1;78
390;30;60;0.1;77
390;30;60;0.1;76
390;30;65;0.1;75
390;30;65;0.1;74
390;25;65;0.1;73
390;25;65;0.1;72
390;25;65;0.1;71
390;25;70;0.1;70
390;25;70;0.1;69
390;20;70;0.1;68
390;20;70;0.1;67
390;20;70;0.1;66
390;20;75;0.1;65
390;20;75;0.1;64
390;15;75;0.1;62
390;15;75;0.1;61
0;20;0;0.01;93
0;20;0;0.01;93
0;20;0;0.01;93
0;20;0;1.0;92
30;20;5;0.8;88
30;15;5;0.3;79
60;15;5;0.2;61
0;45;0;0.01;139
0;45;0;0.01;139
0;45;0;0.01;139
30;45;5;0.01;137
30;45;5;0.01;127
30;45;5;0.2;124
30;40;5;0.1;121
30;40;5;0.1;120
30;40;10;0.1;115
30;40;10;0.2;111
30;40;10;0.2;110
60;35;10;0.2;107
60;35;10;0.2;103
60;35;15;0.1;97
60;35;15;0.1;85
60;35;15;0.1;83
60;30;15;0.1;81
90;30;15;0.1;71
90;30;20;0.1;70
90;30;20;0.1;66
90;30;20;0.1;63
90;25;20;0.1;54
90;25;20;0.1;49
120;25;25;0.1;42
120;25;25;0.1;40
120;25;25;0.2;37
120;20;25;0.2;33
120;20;25;0.2;31
120;20;30;0.1;28
120;20;30;0.1;24
120;20;30;0.1;19
150;15;30;0.1;16
150;15;30;0.1;11
0;50;0;0.01;427
30;50;5;0.01;424
30;45;5;0.01;421
90;45;10;0.01;361
150;40;10;0.1;301
150;40;10;0.1;287
150;40;15;0.1;286
150;35;15;0.1;284
150;35;15;0.1;283
150;35;15;0.1;282
150;35;15;0.1;278
180;35;20;0.1;268
180;30;20;0.1;267
180;30;20;0.1;263
180;30;20;0.1;262
180;30;20;0.1;259
180;30;25;0.1;257
180;25;25;0.1;255
180;25;25;0.1;253
180;25;25;0.1;249
180;25;25;0.1;246
210;25;30;0.1;243
210;20;30;0.1;237
240;20;30;0.1;188
270;20;30;0.1;183
270;20;30;0.1;181
270;20;30;0.1;179
270;20;35;0.1;178
270;15;35;0.1;176
300;15;35;0.1;155
0;95;0;0.01;601
30;95;5;1.0;599
30;90;5;0.6;597
30;90;5;0.4;596
30;90;5;0.4;595
30;90;5;0.3;593
30;90;10;0.2;591
30;85;10;0.2;590
30;85;10;0.2;588
30;85;10;0.2;586
30;85;10;0.2;581
30;85;15;0.1;576
60;80;15;0.1;567
60;80;15;0.1;554
90;80;15;0.1;537
90;80;15;0.1;534
90;80;20;0.1;528
120;75;20;0.1;509
120;75;20;0.1;486
120;75;20;0.1;484
120;75;20;0.1;481
150;75;25;0.1;471
150;70;25;0.1;454
180;70;25;0.1;449
180;70;25;0.1;438
180;70;25;0.1;434
180;70;30;0.1;430
210;65;30;0.1;394
270;65;30;0.1;358
270;65;30;0.1;348
270;65;30;0.1;346
270;65;35;0.1;343
270;60;35;0.1;334
300;60;35;0.1;330
300;60;35;0.1;315
330;60;35;0.1;300
330;60;40;0.1;298
330;55;40;0.1;293
330;55;40;0.1;288
330;55;40;0.1;279
360;55;40;0.1;263
360;55;45;0.1;256
360;50;45;0.1;252
360;50;45;0.1;251
360;50;45;0.1;248
360;50;45;0.1;241
390;50;50;0.1;236
390;45;50;0.1;234
0;50;0;0.01;680
0;50;0;0.01;680
0;50;0;0.01;680
30;50;5;0.3;671
30;50;5;0.2;669
30;50;5;0.2;667
30;45;5;0.2;665
30;45;5;0.2;663
30;45;10;0.2;661
30;45;10;0.1;658
30;45;10;0.1;658
30;40;10;0.1;655
30;40;10;0.1;654
30;40;15;0.1;652
90;40;15;0.1;592
150;40;15;0.1;532
210;40;15;0.01;472
270;40;15;0.01;415
330;40;15;0.01;355
390;40;15;0.01;295
450;40;15;0.01;235
510;35;15;0.01;199
540;35;15;0.01;141
570;35;20;0.01;119
600;35;20;0.01;106
600;35;20;0.01;100
600;30;20;0.01;93
630;30;20;0.01;75
630;30;25;0.01;66
630;30;25;0.01;58
630;30;25;0.01;54
630;25;25;0.01;52
630;25;25;0.01;51
660;25;30;0.01;49
660;25;30;0.01;48
660;25;30;0.01;45
660;20;30;0.01;35
660;20;30;0.1;30
660;20;35;0.1;26
660;20;35;0.1;23
660;20;35;0.1;21
660;15;35;0.1;20
690;15;35;0.1;8
0;30;0;0.01;85
0;30;0;0.01;85
0;30;0;0.3;85
0;30;0;0.2;85
30;25;5;0.1;71
30;25;5;0.01;61
30;25;5;0.01;57
60;25;5;0.01;53
60;25;5;0.01;45
60;20;10;0.01;39
60;20;10;0.01;31
0;65;0;0.01;123
0;65;0;0.01;123
0;65;0;0.1;123
0;65;5;0.6;123
30;65;5;0.1;121
30;65;5;0.1;120
30;60;5;0.1;118
30;60;5;0.1;117
30;60;10;0.1;115
30;60;10;0.1;111
30;60;10;0.1;107
30;60;10;0.2;104
30;60;10;0.2;104
30;60;10;0.2;104
30;55;10;0.2;102
30;55;10;0.2;98
0;90;0;0.01;386
0;90;0;0.01;386
30;90;5;0.01;382
30;85;5;0.1;379
30;85;5;0.1;376
30;85;5;0.1;373
30;85;5;0.1;368
30;85;10;0.1;367
30;80;10;0.1;360
60;80;10;0.1;343
60;80;10;0.1;332
60;80;10;0.1;331
60;80;10;0.1;327
90;80;15;0.1;323
90;75;15;0.1;320
90;75;15;0.1;316
90;75;15;0.1;314
90;75;15;0.1;312
90;75;15;0.1;311
90;75;20;0.1;311
90;70;20;0.1;309
90;70;20;0.1;308
90;70;20;0.1;306
90;70;20;0.1;304
90;70;25;0.1;302
90;65;25;0.1;301
90;65;25;0.1;300
90;65;25;0.1;298
90;65;25;0.1;297
120;65;30;0.1;295
120;60;30;0.1;286
120;60;30;0.1;282
120;60;30;0.1;281
120;60;30;0.1;279
120;60;35;0.1;278
120;55;35;0.1;277
120;55;35;0.1;276
120;55;35;0.1;273
120;55;35;0.1;267
150;55;40;0.1;264
150;55;40;0.1;254
150;50;40;0.1;254
180;50;40;0.1;228
180;50;40;0.1;222
210;50;40;0.1;199
240;50;45;0.1;170
240;45;45;0.1;159
240;45;45;0.1;157
240;45;45;0.1;155
240;45;45;0.1;153
240;45;50;0.1;151
270;40;50;0.1;145
270;40;50;0.1;143
330;35;55;0.1;83
390;25;65;0.1;23
390;25;65;0.1;21
390;25;65;0.1;20
390;25;65;0.2;18
390;25;65;0.2;16
390;25;70;0.2;15
390;20;70;0.2;12
390;20;70;0.2;10
390;20;70;0.2;8
390;20;70;0.2;6
390;20;75;0.2;4
390;15;75;0.2;0
0;85;0;0.01;631
0;85;0;0.3;631
30;80;5;0.8;629
30;80;5;0.3;626
30;80;5;0.2;622
30;80;5;0.1;618
30;80;5;0.2;614
30;75;10;0.1;613
30;75;10;0.1;612
30;75;10;0.1;611
30;75;10;0.1;610
30;75;10;0.1;609
30;70;15;0.1;607
30;70;15;0.1;606
30;70;15;0.1;604
30;70;15;0.1;602
60;70;15;0.1;600
60;65;20;0.1;598
60;65;20;0.1;596
60;65;20;0.1;595
60;65;20;0.1;593
60;65;20;0.1;591
60;60;25;0.1;589
60;60;25;0.1;586
60;60;25;0.1;584
60;60;25;0.1;581
60;60;25;0.1;579
60;55;30;0.1;577
60;55;30;0.1;574
60;55;30;0.1;572
60;55;30;0.1;570
90;55;30;0.1;567
90;50;35;0.1;563
90;50;35;0.1;562
90;50;35;0.1;560
90;50;35;0.1;556
90;50;35;0.1;555
90;45;40;0.1;553
90;45;40;0.1;551
90;45;40;0.1;548
150;45;40;0.1;488
210;45;40;0.1;428
240;45;40;0.1;413
300;45;40;0.1;354
360;40;45;0.01;294
420;40;45;0.01;234
420;40;45;0.1;217
420;40;45;0.1;214
450;40;45;0.1;207
510;30;55;0.1;147
570;25;60;0.1;87
570;25;60;0.1;86
0;55;0;0.01;344
0;55;0;0.01;344
0;55;0;0.01;344
30;55;5;0.01;333
30;55;5;0.01;328
30;55;5;0.01;326
30;50;5;0.1;321
30;50;5;0.1;315
60;50;5;0.1;307
60;50;10;0.01;298
60;50;10;0.1;286
90;45;10;0.1;269
90;45;10;0.1;262
120;45;10;0.1;254
0;70;0;0.01;802
30;70;0;0.7;798
30;70;5;0.6;797
30;65;5;0.4;794
30;65;5;0.3;792
30;65;5;0.3;790
30;65;5;0.2;788
30;65;10;0.2;779
60;60;10;0.1;765
60;60;10;0.1;752
90;60;10;0.1;733
90;60;10;0.1;731
90;60;15;0.1;728
90;55;15;0.1;720
90;55;15;0.1;716
120;55;15;0.1;709
120;55;15;0.1;696
150;55;20;0.1;677
150;50;20;0.1;656
180;50;20;0.1;641
180;50;20;0.1;634
210;50;20;0.1;609
210;50;25;0.1;595
240;45;25;0.1;581
240;45;25;0.1;569
240;45;25;0.1;563
270;45;25;0.1;557
270;40;30;0.1;550
270;40;35;0.1;550
270;35;35;0.1;548
270;35;35;0.1;546
270;35;35;0.1;545
270;35;35;0.1;543
270;35;40;0.1;541
270;30;40;0.1;540
270;30;40;0.1;537
270;30;40;0.1;536
270;30;40;0.1;534
270;30;45;0.1;532
300;25;45;0.1;530
300;25;45;0.1;529
300;25;45;0.1;527
300;25;45;0.1;526
300;25;50;0.1;509
330;25;50;0.1;501
330;25;50;0.1;498
390;25;50;0.1;438
450;25;50;0.1;378
450;20;50;0.1;374
450;20;50;0.1;372
450;20;50;0.1;371
450;20;50;0.1;368
450;20;55;0.1;367
510;20;55;0.1;307
570;20;55;0.1;247
570;20;55;0.1;236
630;15;55;0.1;183
690;15;60;0.1;123
0;75;0;0.01;441
30;75;5;0.3;439
30;75;5;0.2;437
30;75;5;0.1;435
30;70;5;0.1;433
30;70;5;0.1;430
30;70;10;0.1;428
30;70;10;0.1;424
30;70;10;0.1;421
30;65;10;0.1;417
30;65;10;0.1;414
60;65;15;0.1;410
60;65;15;0.1;406
60;65;15;0.1;401
60;60;15;0.1;397
60;60;15;0.1;391
60;60;20;0.1;385
90;60;20;0.01;378
90;60;20;0.01;373
90;55;20;0.01;367
90;55;20;0.1;362
90;55;25;0.1;356
120;55;25;0.1;348
120;55;25;0.1;337
150;50;25;0.1;318
150;50;25;0.1;304
180;50;30;0.1;288
180;50;30;0.01;279
180;50;30;0.01;262
210;45;30;0.01;244
240;45;30;0.01;228
240;45;35;0.01;209
0;100;0;0.01;1242
0;100;0;0.01;1242
30;100;0;0.1;1237
30;100;5;0.1;1233
30;100;5;0.2;1223
30;100;5;0.2;1220
30;100;5;0.2;1213
60;100;5;0.1;1200
60;95;5;0.1;1187
90;95;10;0.1;1170
120;95;10;0.1;1145
120;95;10;0.1;1141
120;95;10;0.1;1139
120;90;10;0.1;1137
120;90;15;0.1;1135
120;90;15;0.1;1134
120;90;15;0.1;1132
120;90;15;0.1;1130
120;85;15;0.1;1128
120;85;20;0.1;1126
120;85;20;0.1;1123
150;85;20;0.1;1119
150;85;20;0.1;1102
180;80;20;0.1;1080
180;80;25;0.1;1064
210;80;25;0.1;1053
210;80;25;0.1;1037
240;80;25;0.1;1021
240;75;25;0.1;1015
240;75;30;0.1;1013
240;75;30;0.1;1008
270;75;30;0.1;979
300;75;30;0.1;958
300;70;30;0.1;941
330;70;35;0.1;920
360;70;35;0.1;896
390;70;35;0.1;873
420;70;35;0.1;844
420;65;35;0.1;823
450;65;35;0.1;821
450;65;40;0.1;812
450;65;40;0.1;797
450;65;40;0.1;793
480;65;40;0.1;788
480;60;40;0.1;786
480;60;45;0.1;783
480;60;45;0.1;765
510;60;45;0.1;740
540;60;45;0.1;719
570;55;45;0.1;695
600;55;50;0.1;670
600;55;50;0.1;648
630;55;50;0.1;619
660;55;50;0.1;592
690;50;50;0.1;555
720;50;55;0.1;532
750;50;55;0.1;500
780;50;55;0.1;465
810;50;55;0.1;434
840;50;55;0.1;417
840;45;55;0.1;401
900;45;60;0.1;364
900;45;60;0.1;343
930;45;60;0.1;327
960;45;60;0.1;294
990;45;60;0.1;270
1020;40;60;0.1;239
1020;40;65;0.1;239
1020;40;65;0.1;232
1020;40;65;0.1;228
1020;40;65;0.1;226
1050;35;65;0.1;195
1080;35;70;0.1;180
1080;35;70;0.1;168
1080;35;70;0.1;162
1110;35;70;0.1;161
1110;30;70;0.1;159
1110;30;75;0.1;141
1140;30;75;0.1;131
1140;30;75;0.1;117
1140;30;75;0.1;116
1140;25;75;0.1;113
1140;25;80;0.1;112
1140;25;80;0.1;109
1170;25;80;0.1;101
1170;25;80;0.1;87
0;30;0;0.01;70
0;30;0;0.01;70
0;30;0;0.01;70
30;30;5;1.0;69
30;30;5;0.4;66
30;25;5;0.2;53
30;25;5;0.1;48
30;25;5;0.2;43
60;25;10;0.2;38
0;100;0;0.01;735
0;100;0;0.01;735
0;100;0;0.01;735
0;100;0;0.01;735
30;100;5;0.2;728
30;100;5;0.2;727
30;100;5;0.2;725
30;100;5;0.1;714
30;95;5;0.1;710
60;95;10;0.1;703
60;95;10;0.1;678
90;95;10;0.1;668
90;95;10;0.1;660
90;90;10;0.1;646
120;90;15;0.1;633
120;90;15;0.1;619
150;90;15;0.1;605
150;90;15;0.1;591
180;85;15;0.1;578
180;85;20;0.1;567
180;85;20;0.1;558
180;85;20;0.1;557
210;85;20;0.1;546
210;85;20;0.1;535
210;85;20;0.1;527
240;80;20;0.1;525
240;80;25;0.1;522
240;80;25;0.1;505
270;80;25;0.1;477
300;80;25;0.1;458
300;75;25;0.1;448
300;75;30;0.1;442
330;75;30;0.1;416
330;75;30;0.1;406
360;75;30;0.1;404
360;70;30;0.1;402
360;70;35;0.1;401
360;70;35;0.1;395
360;70;35;0.1;389
360;70;35;0.1;387
360;65;35;0.1;386
360;65;40;0.1;385
360;65;40;0.1;383
360;65;40;0.1;378
390;65;40;0.1;374
390;60;40;0.1;372
390;60;45;0.1;366
390;60;45;0.1;362
390;60;45;0.1;360
420;60;45;0.1;331
450;60;45;0.1;311
450;55;45;0.1;289
480;55;50;0.1;277
480;55;50;0.1;276
480;55;50;0.1;275
480;55;50;0.1;275
480;55;50;0.1;274
480;55;50;0.1;274
480;50;50;0.1;273
480;50;55;0.1;271
480;50;55;0.1;267
480;50;55;0.1;266
480;50;55;0.1;261
480;50;55;0.1;260
480;50;55;0.1;257
480;50;55;0.1;255
510;50;55;0.1;252
510;45;55;0.1;248
510;45;55;0.1;245
510;45;55;0.1;242
510;45;60;0.1;242
540;45;60;0.1;223
540;45;60;0.1;221
540;45;60;0.1;220
540;45;60;0.1;217
540;45;60;0.1;216
540;40;60;0.1;216
0;70;0;0.01;417
30;70;0;0.01;414
30;70;0;0.01;410
30;70;5;0.01;410
30;70;5;0.01;397
30;70;5;0.01;394
30;65;5;0.01;393
30;65;5;0.1;390
60;65;5;0.1;381
60;65;5;0.1;377
60;65;5;0.1;377
60;65;5;0.1;374
60;65;5;0.1;372
60;65;5;0.1;367
60;65;5;0.1;364
60;65;5;0.1;363
60;65;5;0.1;358
90;65;10;0.1;355
90;60;10;0.1;342
90;60;10;0.1;333
90;60;10;0.1;329
120;60;10;0.1;323
120;60;10;0.1;317
120;60;10;0.1;313
120;60;10;0.1;312
120;60;10;0.1;307
120;60;10;0.1;305
120;60;15;0.1;302
120;60;15;0.1;300
150;60;15;0.1;294
150;55;15;0.1;291
150;55;15;0.1;285
150;55;15;0.1;280
150;55;15;0.1;276
150;55;15;0.1;275
150;55;15;0.1;271
150;55;15;0.1;269
180;55;15;0.1;264
180;55;15;0.1;264
180;55;15;0.1;258
180;55;15;0.1;254
180;55;15;0.1;250
180;55;15;0.1;249
180;55;15;0.1;247
180;55;15;0.1;246
180;55;15;0.1;245
180;55;15;0.1;244
180;55;15;0.1;243
180;55;20;0.1;243
180;55;20;0.1;242
180;55;20;0.1;241
180;55;20;0.1;240
180;55;20;0.1;239
180;55;20;0.1;237
210;55;20;0.1;234
210;50;20;0.1;232
210;50;20;0.1;229
210;50;20;0.1;227
210;50;20;0.1;223
210;50;20;0.1;222
210;50;20;0.1;220
210;50;20;0.1;216
210;50;20;0.1;213
210;50;20;0.1;211
210;50;20;0.1;209
240;50;20;0.1;205
240;50;20;0.1;200
240;50;20;0.1;199
240;50;20;0.1;198
240;50;20;0.1;198
240;50;20;0.1;193
240;50;25;0.1;192
240;45;25;0.1;191
240;45;25;0.1;189
240;45;25;0.1;187
240;45;25;0.1;183
240;45;30;0.1;181
240;40;30;0.1;177
270;40;30;0.1;172
270;40;30;0.1;171
270;40;30;0.1;168
270;40;30;0.1;159
270;40;30;0.1;155
270;40;30;0.1;154
270;40;30;0.1;153
270;40;30;0.1;152
270;40;30;0.1;150
300;40;30;0.1;144
300;40;30;0.1;134
300;40;30;0.1;127
300;40;30;0.1;125
300;40;30;0.1;119
330;40;35;0.1;111
330;40;35;0.1;109
330;35;35;0.1;108
330;35;35;0.1;105
330;35;35;0.1;101
330;35;35;0.1;99
330;35;35;0.1;98
330;35;35;0.1;94
360;35;35;0.1;81
360;35;35;0.1;78
360;35;40;0.1;77
360;30;40;0.1;75
360;30;40;0.1;73
360;30;40;0.1;72
360;30;40;0.1;70
360;30;45;0.1;69
360;25;45;0.1;63
360;25;45;0.1;60
390;25;45;0.1;56
390;25;45;0.1;48
390;25;45;0.1;40
390;25;45;0.1;38
390;25;50;0.1;37
390;20;50;0.1;34
390;20;50;0.1;32
390;20;50;0.1;30
390;20;55;0.1;28
420;15;55;0.1;26
420;15;55;0.1;23
0;60;0;0.01;552
30;60;0;0.01;536
60;60;5;0.01;517
90;60;5;0.1;488
90;60;5;0.1;483
90;60;5;0.1;482
90;60;5;0.1;476
90;55;5;0.1;474
90;55;5;0.1;471
90;55;10;0.1;469
90;55;10;0.1;467
90;55;10;0.1;465
90;55;10;0.1;464
90;55;10;0.1;463
120;55;10;0.1;462
120;55;10;0.1;462
120;55;10;0.1;461
120;55;10;0.1;460
120;55;10;0.1;459
120;55;10;0.1;458
120;55;10;0.1;457
120;55;10;0.1;456
120;55;10;0.1;455
120;55;10;0.1;454
120;55;10;0.1;453
120;55;10;0.1;451
120;55;10;0.1;450
120;50;10;0.1;450
120;50;10;0.1;449
120;50;10;0.1;448
120;50;10;0.1;447
120;50;10;0.1;446
120;50;10;0.1;445
120;50;10;0.1;444
120;50;10;0.1;443
120;50;10;0.1;442
120;50;10;0.1;441
120;50;10;0.1;440
120;50;15;0.1;439
120;50;15;0.1;438
120;50;15;0.1;436
120;50;15;0.1;433
150;50;15;0.1;431
150;45;15;0.1;429
150;45;15;0.1;427
150;45;15;0.1;426
150;45;15;0.1;425
150;45;15;0.1;424
150;45;15;0.1;423
150;45;15;0.1;422
150;45;15;0.1;421
150;45;20;0.1;420
150;45;20;0.1;419
150;45;20;0.1;415
180;45;20;0.1;399
180;45;20;0.1;399
180;40;20;0.1;395
180;40;20;0.1;392
180;40;20;0.1;387
180;40;20;0.1;381
180;40;20;0.1;374
210;40;20;0.1;364
210;40;20;0.1;352
210;40;25;0.1;352
210;40;25;0.1;347
240;40;25;0.1;338
240;40;25;0.1;334
240;40;25;0.1;323
240;40;25;0.1;323
240;40;25;0.1;319
240;35;25;0.1;317
270;35;25;0.1;304
270;35;30;0.1;302
270;35;30;0.1;300
270;35;30;0.1;292
270;35;30;0.1;289
270;35;30;0.1;286
300;35;30;0.1;282
300;35;30;0.1;276
300;30;30;0.1;275
300;30;30;0.1;273
300;30;30;0.1;272
300;30;30;0.1;271
